sim_sec,site,link,green_sec,cycle_sec,interval_sec,passage_count,release_rate_vph,queue_count,presence_count,downstream_count,mean_speed_kph
1,D,25,10.000000,10,1.000000,0,0.000000,0,0,0,0.000000
1,F,31,10.000000,10,1.000000,0,0.000000,0,0,0,0.000000
15,D,25,10.000000,10,14.000000,0,0.000000,0,0,0,0.000000
15,F,31,10.000000,10,14.000000,0,0.000000,0,0,0,0.000000
30,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
30,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
45,D,25,10.000000,10,15.000000,0,0.000000,1,0,0,47.789598
45,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
60,D,25,10.000000,10,15.000000,1,240.000000,2,1,0,50.043305
60,F,31,10.000000,10,15.000000,0,0.000000,1,0,0,54.869182
75,D,25,10.000000,10,15.000000,2,480.000000,0,0,0,0.000000
75,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,53.863061
90,D,25,10.000000,10,15.000000,0,0.000000,1,0,0,49.238254
90,F,31,10.000000,10,15.000000,1,240.000000,1,0,0,46.940639
105,D,25,10.000000,10,15.000000,1,240.000000,1,0,0,51.092062
105,F,31,10.000000,10,15.000000,0,0.000000,1,0,0,51.977572
120,D,25,10.000000,10,15.000000,1,240.000000,2,0,1,50.688303
120,F,31,10.000000,10,15.000000,0,0.000000,4,0,0,56.657563
135,D,25,10.000000,10,15.000000,3,720.000000,4,0,0,47.680348
135,F,31,10.000000,10,15.000000,0,0.000000,2,0,0,52.222178
150,D,25,10.000000,10,15.000000,3,720.000000,3,0,1,51.060763
150,F,31,10.000000,10,15.000000,0,0.000000,3,0,0,49.891848
165,D,25,10.000000,10,15.000000,1,240.000000,6,0,0,52.482042
165,F,31,10.000000,10,15.000000,1,240.000000,1,0,0,53.283768
180,D,25,10.000000,10,15.000000,3,720.000000,5,0,0,49.749236
180,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
195,D,25,10.000000,10,15.000000,3,720.000000,3,1,1,34.134874
195,F,31,10.000000,10,15.000000,0,0.000000,3,0,0,55.420173
210,D,25,10.000000,10,15.000000,2,480.000000,0,0,0,0.000000
210,F,31,10.000000,10,15.000000,0,0.000000,6,0,0,52.585806
225,D,25,10.000000,10,15.000000,0,0.000000,1,0,0,59.224582
225,F,31,10.000000,10,15.000000,0,0.000000,2,0,0,49.904358
240,D,25,10.000000,10,15.000000,0,0.000000,2,1,0,53.114259
240,F,31,10.000000,10,15.000000,0,0.000000,1,0,0,47.620570
255,D,25,10.000000,10,15.000000,0,0.000000,2,0,0,54.881132
255,F,31,10.000000,10,15.000000,0,0.000000,4,0,0,54.708496
270,D,25,10.000000,10,15.000000,2,480.000000,4,1,0,47.580134
270,F,31,10.000000,10,15.000000,0,0.000000,5,0,0,50.238586
285,D,25,10.000000,10,15.000000,5,1200.000000,4,1,0,51.475651
285,F,31,10.000000,10,15.000000,1,240.000000,5,1,0,54.161316
300,D,25,10.000000,10,15.000000,0,0.000000,3,0,0,49.562713
300,F,31,10.000000,10,15.000000,0,0.000000,5,0,0,54.206757
315,D,25,10.000000,10,15.000000,1,240.000000,2,0,0,51.991371
315,F,31,10.000000,10,15.000000,0,0.000000,4,0,0,50.141973
330,D,25,10.000000,10,15.000000,1,240.000000,1,0,1,51.453470
330,F,31,10.000000,10,15.000000,0,0.000000,6,0,0,49.028649
345,D,25,10.000000,10,15.000000,0,0.000000,1,0,0,52.435293
345,F,31,10.000000,10,15.000000,0,0.000000,1,0,0,55.145759
