run,demand,sim_sec,link,segment,density_veh_km_lane,speed_kph,count
nocontrolstep_20260826,1.0,1050.0,FW_E,5,5.569421351973321,83.522068,30.0
nocontrolstep_20260826,1.0,1050.0,FW_E,6,4.641184459977767,116.12576580000001,25.0
nocontrolstep_20260826,1.0,1050.0,FW_E,7,5.7550687303724315,119.72708825806453,31.0
nocontrolstep_20260826,1.0,1050.0,FW_W,0,9.278420916678295,92.95195866,50.0
nocontrolstep_20260826,1.0,1050.0,FW_W,1,8.53614724334403,116.89112367391306,46.0
nocontrolstep_20260826,1.0,1050.0,FW_W,2,12.433084028348915,98.96177388059701,67.0
nocontrolstep_20260826,1.0,1050.0,FW_W,3,7.979441988343334,117.57453397674419,43.0
nocontrolstep_20260826,1.0,1050.0,FW_W,4,6.494894641674806,110.33360748571428,35.0
nocontrolstep_20260826,1.0,1050.0,FW_W,5,10.39183142667969,72.63946835714286,56.0
nocontrolstep_20260826,1.0,1050.0,FW_W,6,10.762968263346822,114.70249205172414,58.0
nocontrolstep_20260826,1.0,1050.0,FW_W,7,7.422736733342636,114.460800325,40.0
nocontrolstep_20260826,1.0,1200.0,FW_E,0,11.138842703946642,101.18210388333334,60.0
nocontrolstep_20260826,1.0,1200.0,FW_E,1,9.096721541556423,118.68691173469387,49.0
nocontrolstep_20260826,1.0,1200.0,FW_E,2,8.16848464956087,116.2149725681818,44.0
nocontrolstep_20260826,1.0,1200.0,FW_E,3,10.76754794714842,85.63724394827585,58.0
nocontrolstep_20260826,1.0,1200.0,FW_E,4,4.455537081578656,108.71245045833332,24.0
nocontrolstep_20260826,1.0,1200.0,FW_E,5,10.76754794714842,78.76479779310345,58.0
nocontrolstep_20260826,1.0,1200.0,FW_E,6,7.797189892762649,95.46633428571428,42.0
nocontrolstep_20260826,1.0,1200.0,FW_E,7,5.569421351973321,115.33257189999999,30.0
nocontrolstep_20260826,1.0,1200.0,FW_W,0,12.24751561001535,100.32342366666667,66.0
nocontrolstep_20260826,1.0,1200.0,FW_W,1,9.278420916678295,117.00000576000001,50.0
nocontrolstep_20260826,1.0,1200.0,FW_W,2,10.948536681680388,97.57249640677966,59.0
nocontrolstep_20260826,1.0,1200.0,FW_W,3,7.608305151676202,113.05640495121952,41.0
nocontrolstep_20260826,1.0,1200.0,FW_W,4,7.608305151676202,108.53398112195123,41.0
nocontrolstep_20260826,1.0,1200.0,FW_W,5,19.48468392502442,58.58312445714286,105.0
nocontrolstep_20260826,1.0,1200.0,FW_W,6,5.010347295006279,109.05282574074074,27.0
nocontrolstep_20260826,1.0,1200.0,FW_W,7,4.824778876672713,118.30963103846155,26.0
nocontrolstep_20260826,1.0,1350.0,FW_E,0,8.725426784758202,99.582213,47.0
nocontrolstep_20260826,1.0,1350.0,FW_E,1,11.324490082345752,115.67798729508196,61.0
nocontrolstep_20260826,1.0,1350.0,FW_E,2,7.797189892762649,117.46396861904762,42.0
nocontrolstep_20260826,1.0,1350.0,FW_E,3,10.953195325547531,77.5916310677966,59.0
nocontrolstep_20260826,1.0,1350.0,FW_E,4,6.868953000767095,113.78452902702702,37.0
nocontrolstep_20260826,1.0,1350.0,FW_E,5,10.396253190350198,78.49091433928571,56.0
nocontrolstep_20260826,1.0,1350.0,FW_E,6,8.354132027959981,113.33284833333333,45.0
nocontrolstep_20260826,1.0,1350.0,FW_E,7,8.16848464956087,116.17714550000001,44.0
nocontrolstep_20260826,1.0,1350.0,FW_W,0,11.505241936681086,100.26391793548386,62.0
nocontrolstep_20260826,1.0,1350.0,FW_W,1,11.134105100013954,115.41473686666667,60.0
nocontrolstep_20260826,1.0,1350.0,FW_W,2,10.577399845013256,102.40991884210526,57.0
nocontrolstep_20260826,1.0,1350.0,FW_W,3,12.804220865016047,103.43092765217392,69.0
nocontrolstep_20260826,1.0,1350.0,FW_W,4,10.39183142667969,102.05646778571429,56.0
nocontrolstep_20260826,1.0,1350.0,FW_W,5,17.628999741688762,64.08661268421054,95.0
nocontrolstep_20260826,1.0,1350.0,FW_W,6,10.948536681680388,100.7441173559322,59.0
nocontrolstep_20260826,1.0,1350.0,FW_W,7,8.53614724334403,116.64865343478262,46.0
nocontrolstep_20260826,1.0,1500.0,FW_E,0,12.067079595942195,101.06523913846154,65.0
nocontrolstep_20260826,1.0,1500.0,FW_E,1,9.282368919955534,114.83419868000001,50.0
nocontrolstep_20260826,1.0,1500.0,FW_E,2,10.396253190350198,114.95014210714285,56.0
nocontrolstep_20260826,1.0,1500.0,FW_E,3,10.76754794714842,91.04042650000001,58.0
nocontrolstep_20260826,1.0,1500.0,FW_E,4,8.539779406359091,100.59436934782607,46.0
nocontrolstep_20260826,1.0,1500.0,FW_E,5,10.76754794714842,71.65777455172413,58.0
nocontrolstep_20260826,1.0,1500.0,FW_E,6,10.953195325547531,88.57523957627119,59.0
nocontrolstep_20260826,1.0,1500.0,FW_E,7,2.7847106759866604,113.9982006,15.0
nocontrolstep_20260826,1.0,1500.0,FW_W,0,12.989789283349612,96.21303935714286,70.0
nocontrolstep_20260826,1.0,1500.0,FW_W,1,9.09285249834473,112.78352940816326,49.0
nocontrolstep_20260826,1.0,1500.0,FW_W,2,13.360926120016744,102.46311219444445,72.0
nocontrolstep_20260826,1.0,1500.0,FW_W,3,10.948536681680388,110.04302125423729,59.0
nocontrolstep_20260826,1.0,1500.0,FW_W,4,10.948536681680388,97.16963688135594,59.0
nocontrolstep_20260826,1.0,1500.0,FW_W,5,24.123894383363567,49.867297984615384,130.0
nocontrolstep_20260826,1.0,1500.0,FW_W,6,10.762968263346822,88.93135141379311,58.0
nocontrolstep_20260826,1.0,1500.0,FW_W,7,10.39183142667969,114.39693346428571,56.0
nocontrolstep_20260826,1.0,1650.0,FW_E,0,11.510137460744863,94.69762111290322,62.0
nocontrolstep_20260826,1.0,1650.0,FW_E,1,8.725426784758202,114.84439040425531,47.0
nocontrolstep_20260826,1.0,1650.0,FW_E,2,7.797189892762649,118.108502,42.0
nocontrolstep_20260826,1.0,1650.0,FW_E,3,10.396253190350198,103.48872989285714,56.0
nocontrolstep_20260826,1.0,1650.0,FW_E,4,8.911074163157313,95.6829763125,48.0
nocontrolstep_20260826,1.0,1650.0,FW_E,5,15.408732407126188,69.45885743373495,83.0
nocontrolstep_20260826,1.0,1650.0,FW_E,6,6.6833056223679845,110.06554783333334,36.0
nocontrolstep_20260826,1.0,1650.0,FW_E,7,11.695784839143974,113.39857004761905,63.0
nocontrolstep_20260826,1.0,1650.0,FW_W,0,11.134105100013954,97.28345446666667,60.0
nocontrolstep_20260826,1.0,1650.0,FW_W,1,9.835126171678994,113.46505864150944,53.0
nocontrolstep_20260826,1.0,1650.0,FW_W,2,11.876378773348218,96.14937684375,64.0
nocontrolstep_20260826,1.0,1650.0,FW_W,3,14.288768211684575,102.44706846753247,77.0
nocontrolstep_20260826,1.0,1650.0,FW_W,4,9.09285249834473,100.5700212244898,49.0
nocontrolstep_20260826,1.0,1650.0,FW_W,5,23.752757546696436,52.613508625,128.0
nocontrolstep_20260826,1.0,1650.0,FW_W,6,13.546494538350311,105.2436842739726,73.0
nocontrolstep_20260826,1.0,1650.0,FW_W,7,10.762968263346822,117.28455422413793,58.0
nocontrolstep_20260826,1.0,1800.0,FW_E,0,13.180963866336858,94.76008666197184,71.0
nocontrolstep_20260826,1.0,1800.0,FW_E,1,7.797189892762649,121.10641054761903,42.0
nocontrolstep_20260826,1.0,1800.0,FW_E,2,9.468016298354645,114.83732929411765,51.0
nocontrolstep_20260826,1.0,1800.0,FW_E,3,13.55225862313508,81.50098642465754,73.0
nocontrolstep_20260826,1.0,1800.0,FW_E,4,7.240247757565316,116.92859941025642,39.0
nocontrolstep_20260826,1.0,1800.0,FW_E,5,9.282368919955534,84.10525088,50.0
nocontrolstep_20260826,1.0,1800.0,FW_E,6,11.324490082345752,109.73940270491804,61.0
nocontrolstep_20260826,1.0,1800.0,FW_E,7,6.6833056223679845,121.26193672222222,36.0
nocontrolstep_20260826,1.0,1800.0,FW_W,0,12.433084028348915,98.51516526865672,67.0
nocontrolstep_20260826,1.0,1800.0,FW_W,1,8.350578825010466,115.0443186,45.0
nocontrolstep_20260826,1.0,1800.0,FW_W,2,10.39183142667969,103.55957194642858,56.0
nocontrolstep_20260826,1.0,1800.0,FW_W,3,8.721715661677598,114.26509640425533,47.0
nocontrolstep_20260826,1.0,1800.0,FW_W,4,10.39183142667969,105.00714846428572,56.0
nocontrolstep_20260826,1.0,1800.0,FW_W,5,23.381620710029303,55.1030725079365,126.0
nocontrolstep_20260826,1.0,1800.0,FW_W,6,10.39183142667969,92.93877562499999,56.0
nocontrolstep_20260826,1.0,1800.0,FW_W,7,12.618652446682482,114.01886877941176,68.0
nocontrolstep_20260826,1.0,1950.0,FW_E,0,12.624021731139527,95.53619311764706,68.0
nocontrolstep_20260826,1.0,1950.0,FW_E,1,10.024958433551976,113.4203533888889,54.0
nocontrolstep_20260826,1.0,1950.0,FW_E,2,10.024958433551976,114.07042516666667,54.0
nocontrolstep_20260826,1.0,1950.0,FW_E,3,13.55225862313508,81.98951853424657,73.0
nocontrolstep_20260826,1.0,1950.0,FW_E,4,7.425895135964428,108.4940918,40.0
nocontrolstep_20260826,1.0,1950.0,FW_E,5,12.809669109538637,68.90380671014492,69.0
nocontrolstep_20260826,1.0,1950.0,FW_E,6,8.725426784758202,107.48327955319148,47.0
nocontrolstep_20260826,1.0,1950.0,FW_E,7,8.354132027959981,115.61259602222223,45.0
nocontrolstep_20260826,1.0,1950.0,FW_W,0,9.463989335011862,96.98802333333333,51.0
nocontrolstep_20260826,1.0,1950.0,FW_W,1,10.39183142667969,110.994589875,56.0
nocontrolstep_20260826,1.0,1950.0,FW_W,2,14.103199793351008,90.91100407894737,76.0
nocontrolstep_20260826,1.0,1950.0,FW_W,3,10.020694590012559,113.17557346296297,54.0
nocontrolstep_20260826,1.0,1950.0,FW_W,4,9.278420916678295,95.11631626,50.0
nocontrolstep_20260826,1.0,1950.0,FW_W,5,18.18570499668946,58.7220783877551,98.0
nocontrolstep_20260826,1.0,1950.0,FW_W,6,9.09285249834473,102.71615173469388,49.0
nocontrolstep_20260826,1.0,1950.0,FW_W,7,15.587747140019536,113.52499513095238,84.0
nocontrolstep_20260826,1.0,2100.0,FW_E,0,12.438374352740416,99.51408302985074,67.0
nocontrolstep_20260826,1.0,2100.0,FW_E,1,9.839311055152866,111.81861943396227,53.0
nocontrolstep_20260826,1.0,2100.0,FW_E,2,10.58190056874931,109.0240113508772,57.0
nocontrolstep_20260826,1.0,2100.0,FW_E,3,14.480495515130633,76.62531862820512,78.0
nocontrolstep_20260826,1.0,2100.0,FW_E,4,9.282368919955534,109.00927524000001,50.0
nocontrolstep_20260826,1.0,2100.0,FW_E,5,10.024958433551976,77.85063016666666,54.0
nocontrolstep_20260826,1.0,2100.0,FW_E,6,10.953195325547531,99.61141752542373,59.0
nocontrolstep_20260826,1.0,2100.0,FW_E,7,10.024958433551976,117.8453382037037,54.0
nocontrolstep_20260826,1.0,2100.0,FW_W,0,9.649557753345427,101.95993336538461,52.0
nocontrolstep_20260826,1.0,2100.0,FW_W,1,12.061947191681783,112.62653033846154,65.0
nocontrolstep_20260826,1.0,2100.0,FW_W,2,11.134105100013954,101.86573278333334,60.0
nocontrolstep_20260826,1.0,2100.0,FW_W,3,8.350578825010466,108.06508931111111,45.0
nocontrolstep_20260826,1.0,2100.0,FW_W,4,13.360926120016744,105.49386809722222,72.0
nocontrolstep_20260826,1.0,2100.0,FW_W,5,22.26821020002791,58.16776159166667,120.0
nocontrolstep_20260826,1.0,2100.0,FW_W,6,9.463989335011862,101.98662174509803,51.0
nocontrolstep_20260826,1.0,2100.0,FW_W,7,7.793873570009768,114.23178371428573,42.0
nocontrolstep_20260826,1.0,2250.0,FW_E,0,13.366611244735969,95.91646809722222,72.0
nocontrolstep_20260826,1.0,2250.0,FW_E,1,8.725426784758202,119.43069621276595,47.0
nocontrolstep_20260826,1.0,2250.0,FW_E,2,12.438374352740416,116.80618982089553,67.0
nocontrolstep_20260826,1.0,2250.0,FW_E,3,13.366611244735969,85.33009105555556,72.0
nocontrolstep_20260826,1.0,2250.0,FW_E,4,8.539779406359091,105.90141245652174,46.0
nocontrolstep_20260826,1.0,2250.0,FW_E,5,12.995316487937748,73.74333299999999,70.0
nocontrolstep_20260826,1.0,2250.0,FW_E,6,10.396253190350198,110.77516853571429,56.0
nocontrolstep_20260826,1.0,2250.0,FW_E,7,10.76754794714842,113.89142548275862,58.0
nocontrolstep_20260826,1.0,2250.0,FW_W,0,11.505241936681086,98.80126314516129,62.0
nocontrolstep_20260826,1.0,2250.0,FW_W,1,8.907284080011163,116.07759139583334,48.0
nocontrolstep_20260826,1.0,2250.0,FW_W,2,10.39183142667969,97.09585180357143,56.0
nocontrolstep_20260826,1.0,2250.0,FW_W,3,11.134105100013954,106.83126184999999,60.0
nocontrolstep_20260826,1.0,2250.0,FW_W,4,11.505241936681086,101.09477683870968,62.0
nocontrolstep_20260826,1.0,2250.0,FW_W,5,15.958883976686668,72.4173063255814,86.0
nocontrolstep_20260826,1.0,2250.0,FW_W,6,16.144452395020235,99.56586651724137,87.0
nocontrolstep_20260826,1.0,2250.0,FW_W,7,9.278420916678295,114.7191856,50.0
nocontrolstep_20260826,1.0,2400.0,FW_E,0,11.324490082345752,99.82388562295083,61.0
nocontrolstep_20260826,1.0,2400.0,FW_E,1,8.725426784758202,115.1570114893617,47.0
nocontrolstep_20260826,1.0,2400.0,FW_E,2,9.096721541556423,118.09331202040816,49.0
nocontrolstep_20260826,1.0,2400.0,FW_E,3,15.780027163924409,73.88611925882353,85.0
nocontrolstep_20260826,1.0,2400.0,FW_E,4,6.868953000767095,97.4358155135135,37.0
nocontrolstep_20260826,1.0,2400.0,FW_E,5,14.666142893529743,71.35810887341772,79.0
nocontrolstep_20260826,1.0,2400.0,FW_E,6,11.324490082345752,101.81063150819672,61.0
nocontrolstep_20260826,1.0,2400.0,FW_E,7,7.98283727116176,115.41670253488373,43.0
nocontrolstep_20260826,1.0,2400.0,FW_W,0,10.020694590012559,95.34297622222222,54.0
nocontrolstep_20260826,1.0,2400.0,FW_W,1,7.422736733342636,121.345881775,40.0
nocontrolstep_20260826,1.0,2400.0,FW_W,2,10.39183142667969,98.338502125,56.0
nocontrolstep_20260826,1.0,2400.0,FW_W,3,9.463989335011862,110.46683262745097,51.0
nocontrolstep_20260826,1.0,2400.0,FW_W,4,9.835126171678994,111.05796603773584,53.0
nocontrolstep_20260826,1.0,2400.0,FW_W,5,17.443431323355195,65.50228723404256,94.0
nocontrolstep_20260826,1.0,2400.0,FW_W,6,12.061947191681783,105.1059678,65.0
nocontrolstep_20260826,1.0,2400.0,FW_W,7,11.690810355014651,112.05410098412699,63.0
nocontrolstep_20260826,1.0,2550.0,FW_E,0,10.024958433551976,93.60086814814815,54.0
nocontrolstep_20260826,1.0,2550.0,FW_E,1,7.98283727116176,120.3904818139535,43.0
nocontrolstep_20260826,1.0,2550.0,FW_E,2,9.653663676753755,116.04926917307692,52.0
nocontrolstep_20260826,1.0,2550.0,FW_E,3,12.252726974341305,82.62278560606062,66.0
nocontrolstep_20260826,1.0,2550.0,FW_E,4,6.126363487170653,107.89055451515152,33.0
nocontrolstep_20260826,1.0,2550.0,FW_E,5,20.421211623902174,61.29255290909091,110.0
nocontrolstep_20260826,1.0,2550.0,FW_E,6,7.054600379166206,101.29259905263157,38.0
nocontrolstep_20260826,1.0,2550.0,FW_E,7,5.198126595175099,120.52779532142857,28.0
nocontrolstep_20260826,1.0,2550.0,FW_W,0,10.020694590012559,96.3315397962963,54.0
nocontrolstep_20260826,1.0,2550.0,FW_W,1,12.061947191681783,115.59053795384615,65.0
nocontrolstep_20260826,1.0,2550.0,FW_W,2,10.020694590012559,84.29834385185185,54.0
nocontrolstep_20260826,1.0,2550.0,FW_W,3,10.39183142667969,107.16937521428572,56.0
nocontrolstep_20260826,1.0,2550.0,FW_W,4,7.608305151676202,101.47363387804877,41.0
nocontrolstep_20260826,1.0,2550.0,FW_W,5,17.628999741688762,60.816977105263156,95.0
nocontrolstep_20260826,1.0,2550.0,FW_W,6,9.09285249834473,111.10276118367346,49.0
nocontrolstep_20260826,1.0,2550.0,FW_W,7,13.917631375017443,112.42335785333334,75.0
nocontrolstep_20260826,1.0,2700.0,FW_E,0,11.510137460744863,93.47743562903226,62.0
nocontrolstep_20260826,1.0,2700.0,FW_E,1,11.510137460744863,111.27427506451613,62.0
nocontrolstep_20260826,1.0,2700.0,FW_E,2,10.58190056874931,112.18838136842105,57.0
nocontrolstep_20260826,1.0,2700.0,FW_E,3,10.024958433551976,96.8196889074074,54.0
nocontrolstep_20260826,1.0,2700.0,FW_E,4,7.240247757565316,115.29856464102565,39.0
nocontrolstep_20260826,1.0,2700.0,FW_E,5,11.695784839143974,67.48524452380953,63.0
nocontrolstep_20260826,1.0,2700.0,FW_E,6,10.024958433551976,100.29110705555556,54.0
nocontrolstep_20260826,1.0,2700.0,FW_E,7,8.16848464956087,116.12656347727274,44.0
nocontrolstep_20260826,1.0,2700.0,FW_W,0,12.24751561001535,96.00526604545455,66.0
nocontrolstep_20260826,1.0,2700.0,FW_W,1,8.53614724334403,115.47268958695652,46.0
nocontrolstep_20260826,1.0,2700.0,FW_W,2,10.39183142667969,105.45288562500001,56.0
nocontrolstep_20260826,1.0,2700.0,FW_W,3,9.649557753345427,106.23009732692307,52.0
nocontrolstep_20260826,1.0,2700.0,FW_W,4,12.989789283349612,88.51593151428573,70.0
nocontrolstep_20260826,1.0,2700.0,FW_W,5,20.78366285335938,60.99718474107143,112.0
nocontrolstep_20260826,1.0,2700.0,FW_W,6,9.835126171678994,112.3815455283019,53.0
nocontrolstep_20260826,1.0,2700.0,FW_W,7,9.278420916678295,111.68179298,50.0
nocontrolstep_20260826,1.0,2850.0,FW_E,0,10.953195325547531,93.84507955932203,59.0
nocontrolstep_20260826,1.0,2850.0,FW_E,1,9.468016298354645,116.25908090196077,51.0
nocontrolstep_20260826,1.0,2850.0,FW_E,2,9.839311055152866,115.23146162264152,53.0
nocontrolstep_20260826,1.0,2850.0,FW_E,3,13.73790600153419,83.61469267567568,74.0
nocontrolstep_20260826,1.0,2850.0,FW_E,4,7.054600379166206,113.31195478947369,38.0
nocontrolstep_20260826,1.0,2850.0,FW_E,5,9.839311055152866,83.21015573584907,53.0
nocontrolstep_20260826,1.0,2850.0,FW_E,6,9.839311055152866,105.98662294339623,53.0
nocontrolstep_20260826,1.0,2850.0,FW_E,7,8.911074163157313,117.65790920833332,48.0
nocontrolstep_20260826,1.0,2850.0,FW_W,0,10.39183142667969,95.85883746428571,56.0
nocontrolstep_20260826,1.0,2850.0,FW_W,1,9.09285249834473,113.56557895918367,49.0
nocontrolstep_20260826,1.0,2850.0,FW_W,2,10.762968263346822,98.58605100000001,58.0
nocontrolstep_20260826,1.0,2850.0,FW_W,3,11.690810355014651,104.18439777777778,63.0
nocontrolstep_20260826,1.0,2850.0,FW_W,4,11.134105100013954,107.7423266,60.0
nocontrolstep_20260826,1.0,2850.0,FW_W,5,20.226957598358684,55.56960031192661,109.0
nocontrolstep_20260826,1.0,2850.0,FW_W,6,11.505241936681086,110.54231211290323,62.0
nocontrolstep_20260826,1.0,2850.0,FW_W,7,16.8867260683545,110.8062729010989,91.0
nocontrolstep_20260826,1.0,3000.0,FW_E,0,10.024958433551976,95.90098333333334,54.0
nocontrolstep_20260826,1.0,3000.0,FW_E,1,11.695784839143974,113.77043071428571,63.0
nocontrolstep_20260826,1.0,3000.0,FW_E,2,8.539779406359091,114.87969263043477,46.0
nocontrolstep_20260826,1.0,3000.0,FW_E,3,10.76754794714842,86.99564160344826,58.0
nocontrolstep_20260826,1.0,3000.0,FW_E,4,10.210605811951087,103.81790714545454,55.0
nocontrolstep_20260826,1.0,3000.0,FW_E,5,16.52261667752085,63.26828961797753,89.0
nocontrolstep_20260826,1.0,3000.0,FW_E,6,4.826831838376878,101.19841888461539,26.0
nocontrolstep_20260826,1.0,3000.0,FW_E,7,5.7550687303724315,121.92159835483871,31.0
nocontrolstep_20260826,1.0,3000.0,FW_W,0,8.165010406676899,112.82340577272727,44.0
nocontrolstep_20260826,1.0,3000.0,FW_W,1,8.907284080011163,115.83241264583334,48.0
nocontrolstep_20260826,1.0,3000.0,FW_W,2,7.422736733342636,113.02122645,40.0
nocontrolstep_20260826,1.0,3000.0,FW_W,3,8.165010406676899,116.12445304545454,44.0
nocontrolstep_20260826,1.0,3000.0,FW_W,4,10.206263008346125,107.93580030909092,55.0
nocontrolstep_20260826,1.0,3000.0,FW_W,5,18.927978670023723,57.387559411764705,102.0
nocontrolstep_20260826,1.0,3000.0,FW_W,6,9.649557753345427,107.35956590384616,52.0
nocontrolstep_20260826,1.0,3000.0,FW_W,7,10.020694590012559,116.89261824074075,54.0
nocontrolstep_20260826,1.0,3150.0,FW_E,0,11.138842703946642,93.56660576666667,60.0
nocontrolstep_20260826,1.0,3150.0,FW_E,1,9.839311055152866,115.44134520754717,53.0
nocontrolstep_20260826,1.0,3150.0,FW_E,2,7.797189892762649,116.677093,42.0
nocontrolstep_20260826,1.0,3150.0,FW_E,3,10.024958433551976,92.81907966666667,54.0
nocontrolstep_20260826,1.0,3150.0,FW_E,4,8.911074163157313,109.07569552083334,48.0
nocontrolstep_20260826,1.0,3150.0,FW_E,5,12.995316487937748,74.32472315714286,70.0
nocontrolstep_20260826,1.0,3150.0,FW_E,6,11.138842703946642,93.13889040000001,60.0
nocontrolstep_20260826,1.0,3150.0,FW_E,7,7.240247757565316,115.79963174358974,39.0
nocontrolstep_20260826,1.0,3150.0,FW_W,0,10.206263008346125,99.242427,55.0
nocontrolstep_20260826,1.0,3150.0,FW_W,1,7.793873570009768,116.85299052380952,42.0
nocontrolstep_20260826,1.0,3150.0,FW_W,2,9.09285249834473,105.56483046938776,49.0
nocontrolstep_20260826,1.0,3150.0,FW_W,3,7.23716831500907,115.1435874102564,39.0
nocontrolstep_20260826,1.0,3150.0,FW_W,4,8.907284080011163,106.62781797916666,48.0
nocontrolstep_20260826,1.0,3150.0,FW_W,5,16.144452395020235,60.53843154022989,87.0
nocontrolstep_20260826,1.0,3150.0,FW_W,6,12.24751561001535,103.62676215151515,66.0
nocontrolstep_20260826,1.0,3150.0,FW_W,7,12.433084028348915,114.4762021641791,67.0
nocontrolstep_20260826,1.0,3300.0,FW_E,0,8.911074163157313,104.734797125,48.0
nocontrolstep_20260826,1.0,3300.0,FW_E,1,11.138842703946642,120.20737111666668,60.0
nocontrolstep_20260826,1.0,3300.0,FW_E,2,10.024958433551976,115.16437307407406,54.0
nocontrolstep_20260826,1.0,3300.0,FW_E,3,11.138842703946642,87.93019716666666,60.0
nocontrolstep_20260826,1.0,3300.0,FW_E,4,11.138842703946642,106.04952776666667,60.0
nocontrolstep_20260826,1.0,3300.0,FW_E,5,9.839311055152866,72.1359692264151,53.0
nocontrolstep_20260826,1.0,3300.0,FW_E,6,7.6115425143635385,110.71928409756097,41.0
nocontrolstep_20260826,1.0,3300.0,FW_E,7,5.940716108771542,118.90672775,32.0
nocontrolstep_20260826,1.0,3300.0,FW_W,0,8.165010406676899,102.27065061363636,44.0
nocontrolstep_20260826,1.0,3300.0,FW_W,1,11.134105100013954,115.48406123333332,60.0
nocontrolstep_20260826,1.0,3300.0,FW_W,2,10.577399845013256,92.67538980701754,57.0
nocontrolstep_20260826,1.0,3300.0,FW_W,3,8.165010406676899,104.03218736363637,44.0
nocontrolstep_20260826,1.0,3300.0,FW_W,4,10.206263008346125,102.59390147272727,55.0
nocontrolstep_20260826,1.0,3300.0,FW_W,5,13.732062956683876,58.02078313513513,74.0
nocontrolstep_20260826,1.0,3300.0,FW_W,6,5.195915713339845,115.32030742857144,28.0
nocontrolstep_20260826,1.0,3300.0,FW_W,7,12.618652446682482,114.73111435294118,68.0
nocontrolstep_20260826,1.0,3450.0,FW_E,0,9.839311055152866,102.00741339622641,53.0
nocontrolstep_20260826,1.0,3450.0,FW_E,1,7.6115425143635385,116.98100604878049,41.0
nocontrolstep_20260826,1.0,3450.0,FW_E,2,7.240247757565316,115.26434992307692,39.0
nocontrolstep_20260826,1.0,3450.0,FW_E,3,11.510137460744863,76.4155988548387,62.0
nocontrolstep_20260826,1.0,3450.0,FW_E,4,6.868953000767095,105.71471864864866,37.0
nocontrolstep_20260826,1.0,3450.0,FW_E,5,15.408732407126188,68.80755230120482,83.0
nocontrolstep_20260826,1.0,3450.0,FW_E,6,7.240247757565316,109.23775769230768,39.0
nocontrolstep_20260826,1.0,3450.0,FW_E,7,10.953195325547531,112.96735581355932,59.0
nocontrolstep_20260826,1.0,3450.0,FW_W,0,9.463989335011862,98.32590211764706,51.0
nocontrolstep_20260826,1.0,3450.0,FW_W,1,6.866031478341938,117.3493181081081,37.0
nocontrolstep_20260826,1.0,3450.0,FW_W,2,9.09285249834473,99.14640614285715,49.0
nocontrolstep_20260826,1.0,3450.0,FW_W,3,6.123757805007675,111.56683312121211,33.0
nocontrolstep_20260826,1.0,3450.0,FW_W,4,11.31967351834752,104.75654016393442,61.0
nocontrolstep_20260826,1.0,3450.0,FW_W,5,16.8867260683545,55.44137702197802,91.0
nocontrolstep_20260826,1.0,3450.0,FW_W,6,10.020694590012559,101.75698607407406,54.0
nocontrolstep_20260826,1.0,3450.0,FW_W,7,9.835126171678994,116.53002156603773,53.0
nocontrolstep_20260826,1.0,3600.0,FW_E,0,11.510137460744863,95.65138403225806,62.0
nocontrolstep_20260826,1.0,3600.0,FW_E,1,8.911074163157313,115.27368643749999,48.0
nocontrolstep_20260826,1.0,3600.0,FW_E,2,6.6833056223679845,114.83453472222222,36.0
