sim_sec,total_vehicles,urban_vehicles,freeway_vehicles,ramp_vehicles,boundary_vehicles,other_vehicles,mean_speed_kph,freeway_mean_speed_kph,stopped_vehicles,controller_mode,controller_status,decision_wall_sec
1,4,0,2,0,2,0,56.322289,56.477464,0,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.664508
5,22,0,12,0,10,0,59.380982,62.621941,0,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.664508
10,36,0,19,0,17,0,66.698722,78.211713,0,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.664508
15,57,0,30,0,27,0,70.228999,85.552102,0,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.664508
20,79,0,38,0,41,0,73.070825,94.761131,0,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.664508
25,91,0,42,0,47,2,76.218107,100.528379,0,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.664508
30,111,0,49,0,58,4,75.808957,101.452974,0,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.664508
35,133,0,58,2,67,6,74.654156,99.149666,2,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.664508
40,153,2,67,2,71,11,73.343109,100.946094,5,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.664508
45,168,8,76,5,73,6,71.960493,102.565443,12,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.664508
50,189,9,88,6,75,11,70.017044,101.533467,22,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.664508
55,215,12,98,10,85,10,69.686584,101.518514,29,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.664508
60,235,16,107,9,88,15,69.108593,102.177070,34,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.511566
65,259,17,114,7,96,25,69.902382,104.464861,24,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.511566
70,274,22,118,6,92,36,74.178359,106.758513,19,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.511566
75,295,36,127,5,94,33,76.229588,106.174420,14,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.511566
80,320,46,136,6,100,32,78.240445,105.629025,15,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.511566
85,339,59,148,7,97,28,78.239113,103.371016,19,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.511566
90,353,66,153,9,96,29,77.910359,103.567247,25,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.511566
95,372,75,158,8,104,27,74.254139,98.903938,30,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.511566
100,382,80,160,10,108,24,71.181197,94.626358,45,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.511566
105,388,78,162,10,110,28,67.144058,89.352869,55,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.511566
110,402,75,163,12,119,33,61.836389,81.775414,70,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.511566
